"","X.1","X","time","DOYtime","flux","soilT_T","VSM_T","doy","DAMM14","predict14"
"2767",2767,2767,"2014-08-29 05",241.21181,129.38,16.1,0.11,241,21.6046027582724,52.4087759899401
"2768",2768,2768,"2014-08-29 06",241.268056,179.906,15.82,0.11,241,20.9846838492263,49.7647653006463
"2769",2769,2769,"2014-08-29 07",241.310765,189.331666666667,15.6666666666667,0.11,241,20.6522810352677,48.316854685081
"2770",2770,2770,"2014-08-29 08",241.33681,128.72,15.6,0.11,241,20.5092968349565,47.687328330487
"2771",2771,2771,"2014-08-29 09",241.393056,191.042,15.6,0.11,241,20.5092968349565,47.687328330487
"2772",2772,2772,"2014-08-29 10",241.435765,198.346666666667,15.6333333333333,0.11,241,20.5806730147063,48.0020915077836
"2773",2773,2773,"2014-08-29 11",241.46181,133.8,15.7,0.11,241,20.7241215940086,48.6316178623776
"2774",2774,2774,"2014-08-29 12",241.518056,184.114,15.92,0.11,241,21.204151809957,50.7090548325369
"2775",2775,2775,"2014-08-29 13",241.558334,172.19,16.1,0.11,241,21.6046027582724,52.4087759899401
"2776",2776,2776,"2014-08-29 14",241.58681,147.15,16.3,0.11,241,22.0578222872716,54.2973550537213
"2777",2777,2777,"2014-08-29 15",241.643056,194.036,16.58,0.11,241,22.7072534888045,56.941365743015
"2778",2778,2778,"2014-08-29 16",241.685765,207.25,16.7166666666667,0.11,241,23.0306783720495,58.2318947699325
"2779",2779,2779,"2014-08-29 17",241.728474,190.842,16.8,0.11,241,23.2299933326274,59.0188027131744
"2780",2780,2780,"2014-08-29 18",241.768056,192.68,16.8,0.11,241,23.2299933326274,59.0188027131744
"2781",2781,2781,"2014-08-29 19",241.810765,227.793333333333,16.8,0.11,241,23.2299933326274,59.0188027131744
"2782",2782,2782,"2014-08-29 20",241.853474,207.316,16.78,0.11,241,23.1820114606993,58.8299448067962
"2783",2783,2783,"2014-08-29 21",241.893056,205.07,16.7,0.11,241,22.9910073974246,58.0745131812837
"2784",2784,2784,"2014-08-29 22",241.935765,209.375,16.5333333333333,0.11,241,22.5977901225671,56.500697294799
"2785",2785,2785,"2014-08-29 23",241.978474,199.372,16.36,0.11,241,22.1955089840602,54.8639287728557
"2786",2786,2786,"2014-08-30 00",242.018056,203.236,16.22,0.11,242,21.8754799281143,53.5419234282088
"2787",2787,2787,"2014-08-30 01",242.060765,205.598333333333,16.0833333333333,0.11,242,21.5672295226929,52.2513944012913
"2788",2788,2788,"2014-08-30 02",242.103474,192.89,15.94,0.11,242,21.2483017206319,50.8979127389151
"2789",2789,2789,"2014-08-30 03",242.144965,183.0425,15.825,0.11,242,20.9956066922077,49.8119797772409
"2790",2790,2790,"2014-08-30 04",242.185765,213.255,15.6666666666667,0.11,242,20.6522810352677,48.316854685081
"2791",2791,2791,"2014-08-30 05",242.228474,202.92,15.56,0.11,242,20.4239504700699,47.3096125177308
"2792",2792,2792,"2014-08-30 06",242.268056,191.854,15.5,0.11,242,20.2965523956445,46.7430387985964
"2793",2793,2793,"2014-08-30 07",242.310765,193.865,15.4,0.108333333333333,242,19.2850875032938,45.0355995520562
"2794",2794,2794,"2014-08-30 08",242.353474,156.378,15.4,0.102,242,16.3975664016889,42.1356306363888
"2795",2795,2795,"2014-08-30 09",242.393056,160.346,15.4,0.102,242,16.3975664016889,42.1356306363888
"2796",2796,2796,"2014-08-30 10",242.435765,188.928333333333,15.4833333333333,0.1,242,15.6734660587602,42.0067589220515
"2797",2797,2797,"2014-08-30 11",242.478474,169.15,15.64,0.1,242,15.9315899250219,43.486145855347
"2798",2798,2798,"2014-08-30 12",242.518056,202.956,15.78,0.1,242,16.1656061306866,44.8081511999939
"2799",2799,2799,"2014-08-30 13",242.560765,190.735,15.95,0.1,242,16.4540823149591,46.4134434042079
"2800",2800,2800,"2014-08-30 14",242.603474,167.576,16.2,0.1,242,16.8870521854048,48.7741672339345
"2801",2801,2801,"2014-08-30 15",242.643056,219.336,16.44,0.1,242,17.3126877011189,51.040462110472
"2802",2802,2802,"2014-08-30 16",242.685765,209.36,16.6166666666667,0.1,242,17.6323781508226,52.7087069501457
"2803",2803,2803,"2014-08-30 17",242.728474,188.784,16.72,0.1,242,17.8219119582719,53.6844727997656
"2804",2804,2804,"2014-08-30 18",242.768056,199.614,16.78,0.1,242,17.9328346556728,54.2510465189
"2805",2805,2805,"2014-08-30 19",242.810765,203.778333333333,16.8333333333333,0.1,242,18.0319731834592,54.7546676025747
"2806",2806,2806,"2014-08-30 20",242.853474,193.072,16.8,0.1,242,17.9699518392793,54.4399044252782
"2807",2807,2807,"2014-08-30 21",242.893056,202.368,16.8,0.1,242,17.9699518392793,54.4399044252782
"2808",2808,2808,"2014-08-30 22",242.935765,228.993333333333,16.8,0.1,242,17.9699518392793,54.4399044252782
"2809",2809,2809,"2014-08-30 23",242.978474,192.662,16.74,0.1,242,17.858814842834,53.8733307061438
"2810",2810,2810,"2014-08-31 00",243.018056,177.774,16.7,0.1,243,17.7850802517431,53.4956148933875
"2811",2811,2811,"2014-08-31 01",243.060765,202.18,16.7,0.1,243,17.7850802517431,53.4956148933875
"2812",2812,2812,"2014-08-31 02",243.103474,181.682,16.7,0.1,243,17.7850802517431,53.4956148933875
"2813",2813,2813,"2014-08-31 03",243.143056,186.244,16.7,0.1,243,17.7850802517431,53.4956148933875
"2814",2814,2814,"2014-08-31 04",243.185765,203.875,16.7166666666667,0.1,243,17.8157684010344,53.6529964820363
"2815",2815,2815,"2014-08-31 05",243.228474,196.812,16.8,0.1,243,17.9699518392793,54.4399044252782
"2816",2816,2816,"2014-08-31 06",243.268056,203.576,16.8,0.1,243,17.9699518392793,54.4399044252782
"2817",2817,2817,"2014-08-31 07",243.310765,210.358333333333,16.8333333333333,0.1,243,18.0319731834592,54.7546676025747
"2818",2818,2818,"2014-08-31 08",243.353474,198.542,16.9,0.1,243,18.1566156546415,55.3841939571687
"2819",2819,2819,"2014-08-31 09",243.393056,235.068,16.94,0.1,243,18.2317866012323,55.761909769925
"2820",2820,2820,"2014-08-31 10",243.435765,240.326666666667,17.0333333333333,0.1,243,18.408316456872,56.6432466663559
"2821",2821,2821,"2014-08-31 11",243.478474,212.996,17.16,0.1,243,18.6504449434799,57.8393467400843
"2822",2822,2822,"2014-08-31 12",243.518056,229.578,17.28,0.1,243,18.8825683618429,58.9724941783531
"2823",2823,2823,"2014-08-31 13",243.560765,255.765,17.5,0.1,243,19.3151449018649,61.0499311485124
"2824",2824,2824,"2014-08-31 14",243.603474,240.356,17.66,0.1,243,19.6355348273225,62.5607943995374
"2825",2825,2825,"2014-08-31 15",243.643056,266.294,17.78,0.1,243,19.8790740285994,63.6939418378062
"2826",2826,2826,"2014-08-31 16",243.685765,276.925,17.9666666666667,0.1,243,20.263521182145,65.4566156306689
"2827",2827,2827,"2014-08-31 17",243.728474,248.59,18.1,0.1,243,20.5423611553201,66.7156683398561
"2828",2828,2828,"2014-08-31 18",243.768056,257.402,18.18,0.1,243,20.711379183696,67.4710999653686
"2829",2829,2829,"2014-08-31 19",243.810765,291.57,18.3,0.1,243,20.9673404043318,68.6042474036373
"2830",2830,2830,"2014-08-31 20",243.853474,253.612,18.3,0.1,243,20.9673404043318,68.6042474036373
"2831",2831,2831,"2014-08-31 21",243.893056,293.338,18.3,0.1,243,20.9673404043318,68.6042474036373
"2832",2832,2832,"2014-08-31 22",243.935765,303.395,18.3,0.1,243,20.9673404043318,68.6042474036373
"2833",2833,2833,"2014-08-31 23",243.978474,274.24,18.3,0.1,243,20.9673404043318,68.6042474036373
"2834",2834,2834,"2014-09-01 00",244.018056,291.922,18.3,0.1,244,20.9673404043318,68.6042474036373
"2835",2835,2835,"2014-09-01 01",244.059724,317.97,18.3,0.1,244,20.9673404043318,68.6042474036373
"2836",2836,2836,"2014-09-01 02",244.103474,286.88,18.3,0.1,244,20.9673404043318,68.6042474036373
"2837",2837,2837,"2014-09-01 03",244.143056,297.09,18.3,0.1,244,20.9673404043318,68.6042474036373
"2838",2838,2838,"2014-09-01 04",244.185765,322.678333333333,18.3,0.1,244,20.9673404043318,68.6042474036373
"2839",2839,2839,"2014-09-01 05",244.228474,288.416,18.3,0.1,244,20.9673404043318,68.6042474036373
"2840",2840,2840,"2014-09-01 06",244.268056,292.064,18.3,0.1,244,20.9673404043318,68.6042474036373
"2841",2841,2841,"2014-09-01 07",244.310765,339.173333333333,18.2666666666667,0.1,244,20.8959456210374,68.2894842263408
"2842",2842,2842,"2014-09-01 08",244.353474,281.034,18.24,0.1,244,20.838993159396,68.0376736845029
"2843",2843,2843,"2014-09-01 09",244.393056,300.478,18.3,0.1,244,20.9673404043318,68.6042474036373
"2844",2844,2844,"2014-09-01 10",244.435765,308.326666666667,18.3666666666667,0.1,244,21.1108132030007,69.2337737582314
"2845",2845,2845,"2014-09-01 11",244.478474,277.256,18.56,0.1,244,21.5320806092811,71.0594001865529
"2846",2846,2846,"2014-09-01 12",244.518056,309.082,18.72,0.1,244,21.8866324850677,72.5702634375779
"2847",2847,2847,"2014-09-01 13",244.560765,305.87,18.9166666666667,0.09,244,16.7013940495995,69.8484678957336
"2848",2848,2848,"2014-09-01 14",244.603474,264.846,19.1,0.09,244,17.0160823954704,71.5796653708661
"2849",2849,2849,"2014-09-01 15",244.643056,318.158,19.28,0.09,244,17.3304224840194,73.2793865282691
"2850",2850,2850,"2014-09-01 16",244.685765,328.495,19.4333333333333,0.09,244,17.6024569690444,74.7272971438344
"2851",2851,2851,"2014-09-01 17",244.728474,304.478,19.6,0.09,244,17.9026607489018,76.3011130303191
"2852",2852,2852,"2014-09-01 18",244.769965,340.9325,19.6,0.09,244,17.9026607489018,76.3011130303191
"2853",2853,2853,"2014-09-01 19",244.810765,327.571666666667,19.6,0.09,244,17.9026607489018,76.3011130303191
"2854",2854,2854,"2014-09-01 20",244.853474,324.496,19.54,0.09,244,17.7940415724356,75.7345393111847
"2855",2855,2855,"2014-09-01 21",244.893056,367.194,19.46,0.09,244,17.6501719236647,74.9791076856722
"2856",2856,2856,"2014-09-01 22",244.935765,331.145,19.3666666666667,0.09,244,17.4836954033105,74.0977707892413
"2857",2857,2857,"2014-09-01 23",244.978474,238.496,19.26,0.09,244,17.2952302403085,73.090528621891
"2858",2858,2858,"2014-09-02 00",245.018056,296.4,19.2,0.09,245,17.1900530248109,72.5239549027566
"2859",2859,2859,"2014-09-02 01",245.060765,342.155,19.1,0.09,245,17.0160823954704,71.5796653708661
"2860",2860,2860,"2014-09-02 02",245.103474,308.42,19.1,0.09,245,17.0160823954704,71.5796653708661
"2861",2861,2861,"2014-09-02 03",245.143056,288.462,19.02,0.09,245,16.87808980577,70.8242337453535
"2862",2862,2862,"2014-09-02 04",245.185765,305.293333333333,18.9833333333333,0.09,245,16.8151926798531,70.4779942503266
"2863",2863,2863,"2014-09-02 05",245.228474,283.104,18.9,0.09,245,16.6730568547666,69.6910863070848
"2864",2864,2864,"2014-09-02 06",245.268056,295.288,18.9,0.09,245,16.6730568547666,69.6910863070848
"2865",2865,2865,"2014-09-02 07",245.310765,307.7,18.9,0.09,245,16.6730568547666,69.6910863070848
"2866",2866,2866,"2014-09-02 08",245.353474,283.342,18.9,0.09,245,16.6730568547666,69.6910863070848
"2867",2867,2867,"2014-09-02 09",245.393056,312.166,18.92,0.09,245,16.7070668767592,69.8799442134629
"2868",2868,2868,"2014-09-02 10",245.435765,279.955,19.0333333333333,0.09,245,16.9010158456381,70.950139016272
"2869",2869,2869,"2014-09-02 11",245.478474,279.008,19.2,0.09,245,17.1900530248109,72.5239549027566
"2870",2870,2870,"2014-09-02 12",245.518056,294.568,19.42,0.09,245,17.5786446322904,74.601391872916
"2871",2871,2871,"2014-09-02 13",245.560765,300.441666666667,19.6833333333333,0.09,245,18.0545468380787,77.088020973561
"2872",2872,2872,"2014-09-02 14",245.603474,296.798,19.88,0.09,245,18.4177758337459,78.9451237196128
"2873",2873,2873,"2014-09-02 15",245.643056,328.62,19.98,0.09,245,18.6050712035376,79.8894132515034
"2874",2874,2874,"2014-09-02 16",245.685765,367.256666666667,20.1333333333333,0.09,245,18.8957101649575,81.3373238670687
"2875",2875,2875,"2014-09-02 17",245.728474,367.318,20.24,0.09,245,19.1003848276677,82.344566034419
"2876",2876,2876,"2014-09-02 18",245.768056,411.446,20.3,0.094,245,21.6796444452084,84.7426990687119
"2877",2877,2877,"2014-09-02 19",245.810765,408.978333333333,20.2166666666667,0.1,245,25.477270057629,86.7031300982077
"2878",2878,2878,"2014-09-02 20",245.853474,358.456,20.16,0.1,245,25.3318702011981,86.1680326968027
"2879",2879,2879,"2014-09-02 21",245.893056,328.214,20.04,0.1,245,25.0265152376016,85.034885258534
"2880",2880,2880,"2014-09-02 22",245.935765,331.596666666667,19.9666666666667,0.1,245,24.8416028379718,84.3424062684812
"2881",2881,2881,"2014-09-02 23",245.978474,291.534,19.9,0.1,245,24.6746070424512,83.7128799138871
"2882",2882,2882,"2014-09-03 00",246.018056,323.286,19.9,0.108,246,30.3743881571848,87.3759985442041
"2883",2883,2883,"2014-09-03 01",246.060765,333.885,20.0333333333333,0.121666666666667,246,42.0844189431033,94.8928789135162
"2884",2884,2884,"2014-09-03 02",246.103474,334.578,20.12,0.158,246,79.6937998709171,112.347926953844
"2885",2885,2885,"2014-09-03 03",246.143056,311.396,19.94,0.17,246,91.62264090485,116.142883741917
"2886",2886,2886,"2014-09-03 04",246.185765,315.785,19.7166666666667,0.17,246,89.5740854181251,114.033970454028
"2887",2887,2887,"2014-09-03 05",246.228474,282.926,19.52,0.17,246,87.8055842839374,112.176867707976
"2888",2888,2888,"2014-09-03 06",246.268056,276.126,19.32,0.17,246,86.0405471082107,110.288288644195
"2889",2889,2889,"2014-09-03 07",246.310765,270.656666666667,19.0333333333333,0.166666666666667,246,80.1568020365761,106.055025890143
"2890",2890,2890,"2014-09-03 08",246.353474,258.848,18.82,0.16,246,71.8103248209526,100.987942696846
"2891",2891,2891,"2014-09-03 09",246.393056,232.256,18.7,0.16,246,70.9367933957655,99.854795258577
"2892",2892,2892,"2014-09-03 10",246.435765,258.558333333333,18.5833333333333,0.16,246,70.0970385901564,98.7531241380376
"2893",2893,2893,"2014-09-03 11",246.478474,250.118,18.52,0.16,246,69.6450644603522,98.1550741011739
"2894",2894,2894,"2014-09-03 12",246.518056,236.17,18.6,0.16,246,70.2164331070344,98.9105057266864
"2895",2895,2895,"2014-09-03 13",246.560765,239.666666666667,18.65,0.15,246,61.0277443997498,94.8037522047355
"2896",2896,2896,"2014-09-03 14",246.6033,244.9025,18.875,0.15,246,62.4443872452931,96.9284036514893
"2897",2897,2897,"2014-09-03 15",246.644965,295.075,19.025,0.15,246,63.4057933038579,98.3448379493253
"2898",2898,2898,"2014-09-03 16",246.6875,291.8725,19.1,0.15,246,63.8916571390201,99.0530550982433
"2899",2899,2899,"2014-09-03 17",246.7283,270.1325,19.1,0.145,246,59.0383173993865,96.7636059542952
"2900",2900,2900,"2014-09-03 18",246.769965,284.1675,19.025,0.14,246,53.8939851014293,93.7659396614291
"2901",2901,2901,"2014-09-03 19",246.8125,310.1425,18.975,0.14,246,53.6202964864004,93.2937948954838
"2902",2902,2902,"2014-09-03 20",246.8533,262.6375,18.85,0.14,246,52.9417363393016,92.1134329806205
"2903",2903,2903,"2014-09-03 21",246.894965,251.765,18.65,0.14,246,51.8726787581069,90.2248539168393
"2904",2904,2904,"2014-09-03 22",246.9375,261.1225,18.4,0.14,246,50.5646728697252,87.8641300871128
"2905",2905,2905,"2014-09-03 23",246.9783,242.3525,18.225,0.14,246,49.6674479600826,86.2116234063042
"2906",2906,2906,"2014-09-04 00",247.019965,221.8425,18.05,0.14,247,48.7850937092701,84.5591167254956
"2907",2907,2907,"2014-09-04 01",247.0625,225.49,17.8,0.14,247,47.549931548052,82.1983928957691
"2908",2908,2908,"2014-09-04 02",247.1033,211.39,17.65,0.14,247,46.8229051179326,80.7819585979331
"2909",2909,2909,"2014-09-04 03",247.144965,226.69,17.525,0.14,247,46.2249869123817,79.6015966830699
"2910",2910,2910,"2014-09-04 04",247.1875,230.68,17.3,0.14,247,45.1666503837551,77.476945236316
"2911",2911,2911,"2014-09-04 05",247.2283,224.5175,17.15,0.14,247,44.4737017676041,76.0605109384801
"2912",2912,2912,"2014-09-04 06",247.269965,203.08,16.95,0.14,247,43.5651959819187,74.1719318746989
"2913",2913,2913,"2014-09-04 07",247.3125,219.285,16.775,0.14,247,42.784491136505,72.5194251938903
"2914",2914,2914,"2014-09-04 08",247.3533,194.1575,16.65,0.14,247,42.2348604264404,71.339063279027
"2915",2915,2915,"2014-09-04 09",247.394965,212.7525,16.6,0.14,247,42.0168590334027,70.8669185130817
"2916",2916,2916,"2014-09-04 10",247.4375,225.0575,16.725,0.1375,247,40.7500346910944,70.902555855971
"2917",2917,2917,"2014-09-04 11",247.4783,241.145,16.95,0.13,247,36.3250855478513,69.5930335868027
"2918",2918,2918,"2014-09-04 12",247.519965,270.4375,17.15,0.13,247,37.0826065377588,71.4816126505839
"2919",2919,2919,"2014-09-04 13",247.5625,233.5775,17.475,0.13,247,38.3450936297641,74.5505536292284
"2920",2920,2920,"2014-09-04 14",247.6033,213.38,17.925,0.13,247,40.1594618870569,78.7998565227361
"2921",2921,2921,"2014-09-04 15",247.644965,290.155,18.225,0.13,247,41.4132027970735,81.632725118408
"2922",2922,2922,"2014-09-04 16",247.6875,265.475,18.4,0.13,247,42.1613176824503,83.2852317992165
"2923",2923,2923,"2014-09-04 17",247.7283,248.8225,18.5,0.125,247,38.5862480588883,81.940072187159
"2924",2924,2924,"2014-09-04 18",247.765046666667,255.36,18.5333333333333,0.12,247,34.8727752623683,79.9653862205075
"2925",2925,2925,"2014-09-04 19",247.8125,272.2425,18.575,0.12,247,35.0214981196979,80.3588401921289
"2926",2926,2926,"2014-09-04 20",247.8533,259.55,18.475,0.12,247,34.6655528745916,79.4145506602383
"2927",2927,2927,"2014-09-04 21",247.894965,243.29,18.35,0.12,247,34.2253670404689,78.234188745375
"2928",2928,2928,"2014-09-04 22",247.9375,246.3225,18.225,0.12,247,33.7904002151929,77.0538268305118
"2929",2929,2929,"2014-09-04 23",247.9783,254.7325,18.15,0.12,247,33.5319013746922,76.3456096815938
"2930",2930,2930,"2014-09-05 00",248.019965,246.0175,18.025,0.12,248,33.1051659764069,75.1652477667305
"2931",2931,2931,"2014-09-05 01",248.0625,235.8475,17.925,0.12,248,32.767431590351,74.2209582348399
"2932",2932,2932,"2014-09-05 02",248.1033,252.6975,17.85,0.12,248,32.5162434642662,73.512741085922
"2933",2933,2933,"2014-09-05 03",248.144965,240.515,17.8,0.12,248,32.3497840779946,73.0405963199767
"2934",2934,2934,"2014-09-05 04",248.1875,237.3025,17.675,0.12,248,31.9371076490025,71.8602344051134
"2935",2935,2935,"2014-09-05 05",248.2283,226.2975,17.6,0.12,248,31.6918650833687,71.1520172561954
"2936",2936,2936,"2014-09-05 06",248.269965,224.305,17.525,0.12,248,31.4483806167526,70.4438001072775
"2937",2937,2937,"2014-09-05 07",248.3125,208.7375,17.375,0.12,248,30.9666393569246,69.0273658094416
"2938",2938,2938,"2014-09-05 08",248.3524325,173.8675,17.35,0.12,248,30.8870218050335,68.7912934264689
"2939",2939,2939,"2014-09-05 09",248.3958325,245.8275,17.375,0.12,248,30.9666393569246,69.0273658094416
"2940",2940,2940,"2014-09-05 10",248.4366325,237.7475,17.525,0.12,248,31.4483806167526,70.4438001072775
"2941",2941,2941,"2014-09-05 11",248.4783,286.3275,17.725,0.12,248,32.1015852115515,72.3323791710587
"2942",2942,2942,"2014-09-05 12",248.5208325,277.225,18,0.12,248,33.0204292322553,74.9291753837579
"2943",2943,2943,"2014-09-05 13",248.5616325,216.125,18.325,0.115,248,30.5586493136465,75.7086672184543
"2944",2944,2944,"2014-09-05 14",248.6033,245.9125,18.775,0.11,248,28.4523093985301,77.6685209680139
"2945",2945,2945,"2014-09-05 15",248.6458325,266.365,19.125,0.11,248,29.4849527340065,80.9735343296311
"2946",2946,2946,"2014-09-05 16",248.6866325,248.5425,19.35,0.11,248,30.1671422352187,83.098185776385
"2947",2947,2947,"2014-09-05 17",248.7283,286.1025,19.475,0.11,248,30.5524689807529,84.2785476912482
"2948",2948,2948,"2014-09-05 18",248.7708325,288.745,19.6,0.11,248,30.9423821497939,85.4589096061115
"2949",2949,2949,"2014-09-05 19",248.8116325,255.5225,19.6,0.11,248,30.9423821497939,85.4589096061115
"2950",2950,2950,"2014-09-05 20",248.8533,283.0275,19.6,0.11,248,30.9423821497939,85.4589096061115
"2951",2951,2951,"2014-09-05 21",248.8958325,265,19.5,0.11,248,30.6300830932048,84.5146200742209
"2952",2952,2952,"2014-09-05 22",248.9366325,229.3425,19.475,0.11,248,30.5524689807529,84.2785476912482
"2953",2953,2953,"2014-09-05 23",248.9783,244.2325,19.4,0.11,248,30.320725771125,83.5703305423303
"2954",2954,2954,"2014-09-06 00",249.0208325,255.53,19.4,0.11,249,30.320725771125,83.5703305423303
"2955",2955,2955,"2014-09-06 01",249.0616325,224.0725,19.4,0.11,249,30.320725771125,83.5703305423303
"2956",2956,2956,"2014-09-06 02",249.1033,243.075,19.4,0.11,249,30.320725771125,83.5703305423303
"2957",2957,2957,"2014-09-06 03",249.1458325,260.5425,19.375,0.11,249,30.2438430756254,83.3342581593576
"2958",2958,2958,"2014-09-06 04",249.1866325,238.335,19.35,0.11,249,30.1671422352187,83.098185776385
"2959",2959,2959,"2014-09-06 05",249.2283,253.44,19.3,0.11,249,30.0142845282542,82.6260410104396
"2960",2960,2960,"2014-09-06 06",249.2708325,274.735,19.375,0.11,249,30.2438430756254,83.3342581593576
"2961",2961,2961,"2014-09-06 07",249.3116325,231.7575,19.3,0.11,249,30.0142845282542,82.6260410104396
"2962",2962,2962,"2014-09-06 08",249.3533,252.0975,19.325,0.11,249,30.0906228518478,82.8621133934123
"2963",2963,2963,"2014-09-06 09",249.3958325,273.065,19.4,0.11,249,30.320725771125,83.5703305423303
"2964",2964,2964,"2014-09-06 10",249.4366325,257.4175,19.45,0.11,249,30.4750383236303,84.0424753082756
"2965",2965,2965,"2014-09-06 11",249.4783,289.4325,19.625,0.1025,249,25.6627041055729,82.260808273162
"2966",2966,2966,"2014-09-06 12",249.5208325,271.8525,19.725,0.1,249,24.241210680575,82.0603732330786
"2967",2967,2967,"2014-09-06 13",249.5616325,221.32,19.9,0.1,249,24.6746070424512,83.7128799138871
"2968",2968,2968,"2014-09-06 14",249.6033,263.545,20.2,0.1,249,25.4344248127024,86.545748509559
"2969",2969,2969,"2014-09-06 15",249.6458325,287.65,20.425,0.1,249,26.018545292843,88.6703999563128
"2970",2970,2970,"2014-09-06 16",249.6866325,236.715,20.525,0.1,249,26.2821486965176,89.6146894882035
"2971",2971,2971,"2014-09-06 17",249.71875,274.83,20.55,0.105,249,30.0733613967592,92.1402110151242
"2972",2972,2972,"2014-09-08 13",251.572915,155.695,16.2,0.16,251,54.8444450226714,76.2475569613117
"2973",2973,2973,"2014-09-08 14",251.6033,293.585,16.325,0.16,251,55.5604084325539,77.4279188761749
"2974",2974,2974,"2014-09-08 15",251.6458325,280.6725,16.475,0.16,251,56.4310786671362,78.8443531740109
"2975",2975,2975,"2014-09-08 16",251.6866325,257.875,16.525,0.16,251,56.724120600679,79.3164979399562
"2976",2976,2976,"2014-09-08 17",251.7283,268.4525,16.6,0.16,251,57.1663476318914,80.0247150888741
"2977",2977,2977,"2014-09-08 18",251.7708325,280.745,16.6,0.16,251,57.1663476318914,80.0247150888741
"2978",2978,2978,"2014-09-08 19",251.8116325,238.5075,16.6,0.16,251,57.1663476318914,80.0247150888741
"2979",2979,2979,"2014-09-08 20",251.8533,245.8225,16.525,0.16,251,56.724120600679,79.3164979399562
"2980",2980,2980,"2014-09-08 21",251.8958325,243.6,16.375,0.16,251,55.8492288859564,77.9000636421202
"2981",2981,2981,"2014-09-08 22",251.9366325,210.0425,16.25,0.16,251,55.1297906719015,76.719701727257
"2982",2982,2982,"2014-09-08 23",251.9783,210.5075,16.075,0.16,251,54.1371007393104,75.0671950464484
"2983",2983,2983,"2014-09-09 00",252.0208325,224.7375,15.875,0.16,252,53.0230379660085,73.1786159826672
"2984",2984,2984,"2014-09-09 01",252.0616325,203.2175,15.75,0.16,252,52.3376557314789,71.9982540678039
"2985",2985,2985,"2014-09-09 02",252.1033,222.6375,15.575,0.16,252,51.3920059364191,70.3457473869954
"2986",2986,2986,"2014-09-09 03",252.1458325,217.1325,15.425,0.16,252,50.5941694436572,68.9293130891595
"2987",2987,2987,"2014-09-09 04",252.1866325,194.645,15.35,0.16,252,50.1996017672465,68.2210959402415
"2988",2988,2988,"2014-09-09 05",252.2283,227.7325,15.2,0.1525,252,44.3829914118314,63.3704879264834
"2989",2989,2989,"2014-09-09 06",252.2708325,221.6825,15.05,0.15,252,42.0681640819417,60.8093290566734
"2990",2990,2990,"2014-09-09 07",252.3116325,199.085,14.95,0.15,252,41.6301292071241,59.8650395247828
"2991",2991,2991,"2014-09-09 08",252.3533,155.51,14.825,0.15,252,41.0885739622794,58.6846776099195
"2992",2992,2992,"2014-09-09 09",252.394096666667,208.376666666667,14.8166666666667,0.15,252,41.0527051936009,58.6059868155957
"2993",2993,2993,"2014-09-09 10",252.436806,186.376,14.9,0.15,252,41.4127122758124,59.3928947588375
"2994",2994,2994,"2014-09-09 11",252.47639,224.714,15.02,0.15,252,41.9363038525469,60.5260421971063
"2995",2995,2995,"2014-09-09 12",252.522916,219.33,15.14,0.15,252,42.4660711575214,61.659189635375
"2996",2996,2996,"2014-09-09 13",252.561806,197.922,15.3,0.15,252,43.1821508869997,63.1700528864
"2997",2997,2997,"2014-09-09 14",252.60139,224.41,15.38,0.15,252,43.544403327669,63.9254845119125
"2998",2998,2998,"2014-09-09 15",252.644096666667,256.48,15.5166666666667,0.15,252,44.1698221513178,65.2160135388299
"2999",2999,2999,"2014-09-09 16",252.686806,221.176,15.6,0.15,252,44.5552802609711,66.0029214820718
"3000",3000,3000,"2014-09-09 17",252.72639,233.544,15.64,0.15,252,44.7414134783503,66.380637294828
"3001",3001,3001,"2014-09-09 18",252.766666,246.456,15.7,0.142,252,39.5904647855029,63.2840923836454
"3002",3002,3002,"2014-09-09 19",252.811806,238.506,15.66,0.14,252,38.1088751335426,61.99059691331
"3003",3003,3003,"2014-09-09 20",252.85139,245.208,15.6,0.14,252,37.8713282407378,61.4240231941756
"3004",3004,3004,"2014-09-09 21",252.894096666667,234.543333333333,15.5,0.14,252,37.4784861770916,60.479733662285
"3005",3005,3005,"2014-09-09 22",252.936806,208.004,15.38,0.14,252,37.0120978211817,59.3465862240163
"3006",3006,3006,"2014-09-09 23",252.97639,230.006,15.3,0.14,252,36.7041886125259,58.5911545985038
"3007",3007,3007,"2014-09-10 00",252.85243,239.873333333333,15.1666666666667,0.14,253,36.1963154820506,57.3321018893166
"3008",3008,3008,"2014-09-10 01",253.061806,212.724,15.1,0.14,253,35.9448465498456,56.7025755347225
"3009",3009,3009,"2014-09-10 02",253.10139,235.346,15.04,0.14,253,35.7199200740116,56.1360018155882
"3010",3010,3010,"2014-09-10 03",253.147916,244.622,15,0.14,253,35.5706999130103,55.7582860028319
"3011",3011,3011,"2014-09-10 04",253.186806,224.98,15,0.14,253,35.5706999130103,55.7582860028319
"3012",3012,3012,"2014-09-10 05",253.21181,201.06,15,0.14,253,35.5706999130103,55.7582860028319
"3013",3013,3013,"2014-09-10 06",253.269096666667,240.701666666667,14.9,0.14,253,35.2001920030644,54.8139964709413
"3014",3014,3014,"2014-09-10 07",253.311806,205.956,14.9,0.14,253,35.2001920030644,54.8139964709413
"3015",3015,3015,"2014-09-10 08",253.33681,160.55,14.9,0.14,253,35.2001920030644,54.8139964709413
