"","X.1","X","time","DOYtime","flux","soilT_T","VSM_T","doy","DAMM13","predict13"
"679",679,679,"2013-05-20 16",140.684722,106.218,14.58,0.2,140,71.9703851491905,79.2656596962686
"680",680,680,"2013-05-20 17",140.711805,137.02,14.7,0.2,140,72.8823627104532,80.3988071345373
"681",681,681,"2013-05-20 18",140.770138,118.668,14.8,0.2,140,73.6505749944187,81.3430966664279
"682",682,682,"2013-05-20 19",140.809722,128.544,14.78,0.2,140,73.4963302924796,81.1542387600498
"683",683,683,"2013-05-20 20",140.836805,134.925,14.7,0.2,140,72.8823627104532,80.3988071345373
"684",684,684,"2013-05-20 21",140.895138,137.596,14.6,0.2,140,72.1216376565276,79.4545176026467
"685",685,685,"2013-05-20 22",140.934722,132.546,14.4,0.2,140,70.6223791524771,77.5659385388655
"686",686,686,"2013-05-20 23",140.961805,144.545,14.3,0.2,140,69.8837120583949,76.6216490069749
"687",687,687,"2013-05-21 00",141.020138,139.192,14.04,0.2,141,67.9968037652222,74.1664962240593
"688",688,688,"2013-05-21 01",141.059722,129.168,13.88,0.2,141,66.8593931579536,72.6556329730343
"689",689,689,"2013-05-21 02",141.086805,150.82,13.8,0.2,141,66.2973749057856,71.9002013475218
"690",690,690,"2013-05-21 03",141.145138,130.054,13.56,0.2,141,64.6376804885588,69.6339064709843
"691",691,691,"2013-05-21 04",141.184722,127.912,13.44,0.2,141,63.8224634773656,68.5007590327156
"692",692,692,"2013-05-21 05",141.211805,143.705,13.35,0.2,141,63.2173640411588,67.650898454014
"693",693,693,"2013-05-21 06",141.270138,123.324,13.18,0.2,141,62.088992584051,66.0456062498
"694",694,694,"2013-05-21 07",141.309722,96.728,13.1,0.2,141,61.564529635612,65.2901746242875
"695",695,695,"2013-05-21 08",141.336805,144.04,13.1,0.2,141,61.564529635612,65.2901746242875
"696",696,696,"2013-05-21 09",141.395138,116.088,13.34,0.2,141,63.1504625699466,67.556469500825
"697",697,697,"2013-05-21 10",141.434722,99.756,13.6,0.2,141,64.9115737077721,70.0116222837406
"698",698,698,"2013-05-21 11",141.461805,125.915,13.9,0.2,141,67.0005913218043,72.8444908794124
"699",699,699,"2013-05-21 12",141.520138,125.954,14.5,0.2,141,71.3683321707195,78.5102280707561
"700",700,700,"2013-05-21 13",141.559722,118.384,15.2,0.2,141,76.7996695556385,85.1202547939904
"701",701,701,"2013-05-21 14",141.586805,171.08,15.65,0.2,141,80.4924702159691,89.3695576874981
"702",702,702,"2013-05-21 15",141.645138,139.296,16.14,0.2,141,84.701668409721,93.9965763937621
"703",703,703,"2013-05-21 16",141.684722,116.348,16.2,0.2,141,85.2309697869794,94.5631501128965
"704",704,704,"2013-05-21 17",141.711805,165.525,16.3,0.2,141,86.1200049286624,95.5074396447871
"705",705,705,"2013-05-21 18",141.770138,119.69,16.16,0.2,141,84.8777603290746,94.1854343001402
"706",706,706,"2013-05-21 19",141.809722,104.232,15.9,0.2,141,82.6149934397249,91.7302815172247
"707",707,707,"2013-05-21 20",141.836805,131.71,15.6,0.2,141,80.0741216202957,88.8974129215528
"708",708,708,"2013-05-21 21",141.895138,105.456,14.94,0.2,141,74.7387807520731,82.6651020110748
"709",709,709,"2013-05-21 22",141.934722,96.718,14.58,0.2,141,71.9703851491905,79.2656596962686
"710",710,710,"2013-05-21 23",141.961805,123.43,14.3,0.2,141,69.8837120583949,76.6216490069749
"711",711,711,"2013-05-22 00",142.020138,126.934,13.3,0.208,142,67.1618431546319,70.8418723183857
"712",712,712,"2013-05-22 01",142.059722,124.552,12.76,0.228,142,72.8290161781431,74.9005054219688
"713",713,713,"2013-05-22 02",142.086805,134.575,12.7,0.23,142,73.2359451602331,75.2497113604137
"714",714,714,"2013-05-22 03",142.145138,136.106,12.08,0.252,142,76.6578265570329,79.4686924960635
"715",715,715,"2013-05-22 04",142.184722,148.1,11.66,0.29,142,82.7843133314365,92.9024899561285
"716",716,716,"2013-05-22 05",142.211805,155.495,11.6,0.3,142,83.8981437195415,96.9148145248903
"717",717,717,"2013-05-22 06",142.270138,144.948,11.7,0.29,142,83.1398060232475,93.2802057688847
"718",718,718,"2013-05-22 07",142.309722,123.734,11.72,0.284,142,82.150132924834,90.7217247025251
"719",719,719,"2013-05-22 08",142.336805,150.915,11.8,0.28,142,81.9999069352099,89.6455970128792
"720",720,720,"2013-05-22 09",142.395138,106.116,11.96,0.276,142,82.4853558929379,89.3249009487457
"721",721,721,"2013-05-22 10",142.434722,102.38,12.08,0.27,142,82.025577708552,87.7107094142767
"722",722,722,"2013-05-22 11",142.461805,135.98,12.3,0.27,142,83.9746113845678,89.788146384436
"723",723,723,"2013-05-22 12",142.520138,62.578,12.58,0.268,142,85.9505830128939,91.5163774161505
"724",724,724,"2013-05-22 13",142.559722,112.162,12.82,0.26,142,85.6858811596541,90.119553662371
"725",725,725,"2013-05-22 14",142.586805,146.98,13.05,0.26,142,87.804361733033,92.2914195857194
"726",726,726,"2013-05-22 15",142.6432275,103.825,13.45,0.26,142,91.6056350833072,96.0685777132819
"727",727,727,"2013-05-22 16",142.6866325,76.265,13.7,0.26,142,94.0589084942043,98.4293015430084
"728",728,728,"2013-05-22 17",142.711805,178.47,13.85,0.26,142,95.5601853404983,99.8457358408443
"729",729,729,"2013-05-22 18",142.770138,147.638,15.02,0.278,142,114.665253005324,119.135940282178
"730",730,730,"2013-05-22 19",142.809722,168.352,15.68,0.294,142,127.665219358329,132.69448845329
"731",731,731,"2013-05-22 20",142.836805,181.355,15.45,0.29,142,123.589765418032,128.691063214783
"732",732,732,"2013-05-22 21",142.895138,148.204,15.08,0.284,142,117.236519165446,122.44985297405
"733",733,733,"2013-05-22 22",142.934722,137.76,14.8,0.28,142,112.671645275319,117.974282969598
"734",734,734,"2013-05-22 23",142.961805,156.405,14.6,0.28,142,110.3326562668,116.085703905816
"735",735,735,"2013-05-23 00",143.020138,139.668,14.26,0.27,143,103.352267929269,108.296221209492
"736",736,736,"2013-05-23 01",143.059722,139.97,14.12,0.27,143,101.840367870987,106.974215864845
"737",737,737,"2013-05-23 02",143.086805,171.215,14,0.27,143,100.560919038934,105.841068426576
"738",738,738,"2013-05-23 03",143.145138,140.55,13.84,0.27,143,98.8783301732152,104.330205175551
"739",739,739,"2013-05-23 04",143.184722,146.632,13.74,0.262,143,95.1687400969573,99.7227970133439
"740",740,740,"2013-05-23 05",143.211805,168.575,13.7,0.26,143,94.0589084942043,98.4293015430084
"741",741,741,"2013-05-23 06",143.270138,133.208,13.62,0.26,143,93.2672633076728,97.6738699174959
"742",742,742,"2013-05-23 07",143.309722,137.366,13.66,0.26,143,93.66230472232,98.0515857302522
"743",743,743,"2013-05-23 08",143.336805,158.025,13.7,0.26,143,94.0589084942043,98.4293015430084
"744",744,744,"2013-05-23 09",143.395138,156.098,14,0.272,143,101.202053632509,106.756848084156
"745",745,745,"2013-05-23 10",143.4383675,162.59,14.4,0.28,143,108.039070339505,114.197124842035
"746",746,746,"2013-05-23 11",143.47743,162.678333333333,14.5,0.28,143,109.180239351014,115.141414373926
"747",747,747,"2013-05-23 12",143.524305,139.4375,14.575,0.2725,143,107.679387597997,112.415457806922
"748",748,748,"2013-05-23 13",143.57118,117.1,14.8,0.27,143,109.3824453843,113.395384681701
"749",749,749,"2013-05-23 14",143.60243,125.361666666667,15,0.27,143,111.698037691751,115.283963745483
"750",750,750,"2013-05-23 15",143.645138,146.934,15.16,0.27,143,113.583379811074,116.794826996508
"751",751,751,"2013-05-23 16",143.684722,131.59,15.54,0.3,143,127.249599387154,134.11982208138
"752",752,752,"2013-05-23 17",143.72743,150.031666666667,16.1166666666667,0.33,143,139.843241286582,153.301919912305
"753",753,753,"2013-05-23 18",143.770138,134.082,16.2,0.34,143,141.623554451467,158.667726143443
"754",754,754,"2013-05-23 19",143.809722,115.562,16.38,0.356,143,144.212190777755,167.69368456148
"755",755,755,"2013-05-23 20",143.85243,126.881666666667,16.3666666666667,0.348333333333333,143,144.200970643797,164.057290603175
"756",756,756,"2013-05-23 21",143.895138,124.102,16.24,0.348,143,142.320672333663,162.708560586516
"757",757,757,"2013-05-23 22",143.934722,111.418,16.3,0.352,143,143.151525726646,165.106693620809
"758",758,758,"2013-05-23 23",143.97743,120.138333333333,16.1666666666667,0.336666666666667,143,141.000501819215,156.826663536848
"759",759,759,"2013-05-24 00",144.020138,110.968,16.08,0.328,144,139.14160977227,152.039900759699
"760",760,760,"2013-05-24 01",144.059722,128.692,15.96,0.32,144,136.547750374033,147.243634691113
"761",761,761,"2013-05-24 02",144.10243,132.256666666667,15.9,0.32,144,135.698357291863,146.677060971979
"762",762,762,"2013-05-24 03",144.145138,141.912,15.84,0.32,144,134.853898431164,146.110487252845
"763",763,763,"2013-05-24 04",144.184722,139.48,15.8,0.32,144,134.293653970154,145.732771440088
"764",764,764,"2013-05-24 05",144.22743,159.456666666667,15.7,0.316666666666667,144,132.457560387969,143.262182478899
"765",765,765,"2013-05-24 06",144.270138,154.63,15.64,0.31,144,130.581961904628,139.643009901167
"766",766,766,"2013-05-24 07",144.309722,153.228,15.52,0.304,144,127.835130606498,135.762523490161
"767",767,767,"2013-05-24 08",144.35243,162.391666666667,15.4666666666667,0.3,144,126.279964890424,133.427343091328
"768",768,768,"2013-05-24 09",144.38368,120.05,15.4,0.3,144,125.404468929901,132.797816736734
"769",769,769,"2013-05-24 16",144.69618,100.445,15.2,0.29,144,120.404743713474,126.330339385056
"770",770,770,"2013-05-24 17",144.728472,121.124,14.84,0.28,144,113.144964379442,118.351998782354
"771",771,771,"2013-05-24 18",144.770138,116.202,14.5,0.276,144,107.962803357738,113.309855058767
"772",772,772,"2013-05-24 19",144.809722,110.456,14.18,0.27,144,102.485778017036,107.54078958398
"773",773,773,"2013-05-24 20",144.85243,112.085,13.7833333333333,0.27,144,98.288745363529,103.795107774146
"774",774,774,"2013-05-24 21",144.895138,108.45,13.42,0.27,144,94.5857912509446,100.364189141611
"775",775,775,"2013-05-24 22",144.934722,99.78,13.14,0.27,144,91.8214895025171,97.7201784523172
"776",776,776,"2013-05-24 23",144.97743,107.733333333333,12.7666666666667,0.27,144,88.2530377510858,94.1948308665925
"777",777,777,"2013-05-25 00",145.020138,101.162,12.44,0.27,145,85.2373435972802,91.1101517290829
"778",778,778,"2013-05-25 01",145.059722,90.322,12.1,0.27,145,82.2010003740488,87.8995673206548
"779",779,779,"2013-05-25 02",145.101388,100.234,11.78,0.27,145,79.4358582161409,84.8778408186049
"780",780,780,"2013-05-25 03",145.145138,91.574,11.52,0.27,145,77.2534398710515,82.4226880356893
"781",781,781,"2013-05-25 04",145.184722,92.912,11.34,0.27,145,75.7754987004665,80.7229668782862
"782",782,782,"2013-05-25 05",145.22743,95.4233333333333,11.1833333333333,0.27,145,74.51069265558,79.2435799449905
"783",783,783,"2013-05-25 06",145.270138,95.836,11.04,0.27,145,73.3708385791151,77.8900982826143
"784",784,784,"2013-05-25 07",145.309722,87.066,10.92,0.27,145,72.4290971809106,76.7569508443456
"785",785,785,"2013-05-25 08",145.35243,85.8083333333333,10.7833333333333,0.27,145,71.3703228043761,75.4664218174281
"786",786,786,"2013-05-25 09",145.395138,86.008,10.68,0.27,145,70.579409047527,74.4906559678081
"787",787,787,"2013-05-25 10",145.4383675,84.8025,10.6,0.27,145,69.972723223344,73.7352243422956
"788",788,788,"2013-05-25 11",145.47743,86.04,10.5333333333333,0.27,145,69.4708788563766,73.1056979877016
"789",789,789,"2013-05-25 12",145.520138,77.03,10.5,0.27,145,69.2212201738089,72.790934810405
"790",790,790,"2013-05-25 13",145.559722,79.45,10.5,0.27,145,69.2212201738089,72.790934810405
"791",791,791,"2013-05-25 14",145.60243,74.33,10.3666666666667,0.273333333333333,145,68.9491198831603,73.0581815305164
"792",792,792,"2013-05-25 15",145.645138,73.224,10.16,0.28,145,68.7285382894658,74.1592486898731
"793",793,793,"2013-05-25 16",145.684722,65.268,9.98,0.28,145,67.4011527183793,72.45952753247
"794",794,794,"2013-05-25 17",145.72743,64.1066666666667,9.7,0.281666666666667,145,65.6741273345506,70.5786665578258
"795",795,795,"2013-05-25 18",145.770138,64.536,9.44,0.29,145,65.1386848867973,71.9392623481569
"796",796,796,"2013-05-25 19",145.809722,64.246,9.26,0.29,145,63.8742736109075,70.2395411907538
"797",797,797,"2013-05-25 20",145.85243,71.9516666666667,9.03333333333333,0.286666666666667,145,61.8411552496154,66.5728521558365
"798",798,798,"2013-05-25 21",145.895138,74.374,8.88,0.28,145,59.7960674909536,62.0723426816733
"799",799,799,"2013-05-25 22",145.934722,69.3,8.72,0.28,145,58.759210343796,60.5614794306483
"800",800,800,"2013-05-25 23",145.976388,71.972,8.62,0.28,145,58.1197381844005,59.6171898987577
"801",801,801,"2013-05-26 00",146.020138,66.254,8.52,0.28,146,57.4867786917049,58.6729003668671
"802",802,802,"2013-05-26 01",146.055555,77.835,8.375,0.28,146,56.5804298140818,57.3036805456257
"803",803,803,"2013-05-26 02",146.10243,73.6183333333333,8.2,0.28,146,55.5043591703466,55.6511738648171
"804",804,804,"2013-05-26 03",146.145138,76.656,8.06,0.28,146,54.6573158655098,54.3291685201703
"805",805,805,"2013-05-26 04",146.184722,67.712,8,0.28,146,54.298011425526,53.7625948010359
"806",806,806,"2013-05-26 05",146.22743,75.8333333333333,7.91666666666667,0.28,146,53.80264121615,52.9756868577938
"807",807,807,"2013-05-26 06",146.270138,75.89,7.9,0.28,146,53.7040757951153,52.8183052691453
"808",808,808,"2013-05-26 07",146.309722,67.976,7.9,0.272,146,52.4687032760322,49.1551866388283
"809",809,809,"2013-05-26 08",146.35243,66.5883333333333,7.91666666666667,0.27,146,52.2319919086666,48.3967885698976
"810",810,810,"2013-05-26 09",146.395138,62.858,8.06,0.27,146,53.0617162188647,49.7502702322741
"811",811,811,"2013-05-26 10",146.434722,56.334,8.18,0.27,146,53.7658330113234,50.8834176705428
"812",812,812,"2013-05-26 11",146.47986,49.944,8.42,0.27,146,55.2003602148796,53.1497125470803
"813",813,813,"2013-05-26 12",146.520138,57.74,8.6,0.27,146,56.299660554178,54.8494337044834
"814",814,814,"2013-05-26 13",146.559722,51.064,8.82,0.27,146,57.6710520123788,56.9268706746427
"815",815,815,"2013-05-26 14",146.60243,62.9366666666667,8.98333333333333,0.27,146,58.7093430658133,58.4692102433974
"816",816,816,"2013-05-26 15",146.645138,63.566,9.1,0.27,146,59.4616529262695,59.5708813639364
"817",817,817,"2013-05-26 16",146.684722,65.232,9.14,0.27,146,59.7216560606222,59.9485971766927
"818",818,818,"2013-05-26 17",146.72743,67.3716666666667,9.2,0.261666666666667,146,58.4002193444589,56.6994223225804
"819",819,819,"2013-05-26 18",146.770138,73.29,9.2,0.26,146,58.0351011325415,55.9362726079308
"820",820,820,"2013-05-26 19",146.809722,77.98,9.2,0.26,146,58.0351011325415,55.9362726079308
"821",821,821,"2013-05-26 20",146.85243,74.8683333333333,9.13333333333333,0.26,146,57.6147500560306,55.3067462533371
"822",822,822,"2013-05-26 21",146.895138,90.59,9.04,0.26,146,57.031039478677,54.4254093569059
"823",823,823,"2013-05-26 22",146.934722,82.726,8.94,0.26,146,56.4117743114725,53.4811198250153
"824",824,824,"2013-05-26 23",146.97743,85.9083333333333,8.8,0.26,146,55.5553605681111,52.1591144803684
"825",825,825,"2013-05-27 00",147.020138,83.226,8.64,0.26,147,54.5914946819528,50.6482512293434
"826",826,826,"2013-05-27 01",147.059722,84.24,8.46,0.26,147,53.5258475052344,48.9485300719403
"827",827,827,"2013-05-27 02",147.10243,80.0733333333333,8.31666666666667,0.26,147,52.6912235839544,47.5950484095638
"828",828,828,"2013-05-27 03",147.145138,83.43,8.16,0.26,147,51.7928906685115,46.1156614762685
"829",829,829,"2013-05-27 04",147.184722,81.086,8.06,0.26,147,51.2269980051831,45.1713719443779
"830",830,830,"2013-05-27 05",147.226388,78.77,7.94,0.26,147,50.5555607399676,44.0382245061091
"831",831,831,"2013-05-27 06",147.270138,89.42,7.84,0.26,147,50.0023268371099,43.0939349742185
"832",832,832,"2013-05-27 07",147.309722,77.056,7.82,0.26,147,49.8923617839752,42.9050770678404
"833",833,833,"2013-05-27 08",147.35243,75.7783333333333,7.83333333333333,0.26,147,49.9656466559709,43.0309823387591
"834",834,834,"2013-05-27 09",147.395138,79.014,8.1,0.26,147,51.4526575408444,45.5490877571341
"835",835,835,"2013-05-27 10",147.434722,63.544,8.42,0.26,147,53.2916939766772,48.5708142591841
"836",836,836,"2013-05-27 11",147.47743,69.5333333333333,8.93333333333333,0.25,147,54.0926329540127,48.8392689016596
"837",837,837,"2013-05-27 12",147.520138,85.738,9.52,0.25,147,57.6644964095132,54.3791008220846
"838",838,838,"2013-05-27 13",147.559722,89.76,10.28,0.25,147,62.6199680622369,61.5557012644532
"839",839,839,"2013-05-27 14",147.60243,81.2366666666667,11.0333333333333,0.25,147,67.9225706185187,68.6693490713622
"840",840,840,"2013-05-27 15",147.645138,93.714,11.44,0.25,147,70.9566131975217,72.5094598343843
"841",841,841,"2013-05-27 16",147.684722,79.896,11.58,0.25,147,72.0300981877868,73.8314651790312
"842",842,842,"2013-05-27 17",147.72743,84.71,11.6333333333333,0.25,147,72.4430221514198,74.3350862627059
"843",843,843,"2013-05-27 18",147.770138,86.436,11.7,0.25,147,72.9622878738458,74.9646126172999
"844",844,844,"2013-05-27 19",147.809722,92.006,11.7,0.25,147,72.9622878738458,74.9646126172999
"845",845,845,"2013-05-27 20",147.85486,101.008,11.6,0.25,147,72.1846862452953,74.0203230854093
"846",846,846,"2013-05-27 21",147.895138,108.822,11.46,0.25,147,71.1090474058666,72.6983177407625
"847",847,847,"2013-05-27 22",147.934722,96.608,11.28,0.25,147,69.7480867568336,70.9985965833594
"848",848,848,"2013-05-27 23",147.97743,98.3783333333333,11,0.25,147,67.6793328070172,68.3545858940657
"849",849,849,"2013-05-28 00",148.020138,101.736,10.76,0.25,148,65.9519047226253,66.0882910175282
"850",850,850,"2013-05-28 01",148.059722,95.038,10.58,0.25,148,64.6834732734176,64.3885698601251
"851",851,851,"2013-05-28 02",148.10243,95.6233333333333,10.3833333333333,0.25,148,63.3236810034943,62.5314671140732
"852",852,852,"2013-05-28 03",148.145138,96.75,10.14,0.25,148,61.6782070589556,60.2336959198064
"853",853,853,"2013-05-28 04",148.184722,97.158,10,0.25,148,60.749699150802,58.9116905751595
"854",854,854,"2013-05-28 05",148.22743,88.675,9.78333333333333,0.25,148,59.3384462420751,56.8657299227298
"855",855,855,"2013-05-28 06",148.270138,105.424,9.64,0.25,148,58.4217570782164,55.5122482603533
"856",856,856,"2013-05-28 07",148.309722,86.262,9.52,0.25,148,57.6644964095132,54.3791008220846
"857",857,857,"2013-05-28 08",148.35243,90.9483333333333,9.53333333333333,0.25,148,57.7481810087161,54.5050060930033
"858",858,858,"2013-05-28 09",148.395138,92.284,9.72,0.25,148,58.9317517991002,56.2676798858658
"859",859,859,"2013-05-28 10",148.434722,74.724,10.06,0.25,148,61.1460194421385,59.4782642942939
"860",860,860,"2013-05-28 11",148.47743,89.1516666666667,10.5,0.248333333333333,148,63.6477249198905,62.8699885199631
"861",861,861,"2013-05-28 12",148.520138,106.902,10.94,0.24,148,64.1001867885424,63.2091138870351
"862",862,862,"2013-05-28 13",148.559722,95.548,11.54,0.24,148,68.369139026318,68.8748510783788
"863",863,863,"2013-05-28 14",148.60243,84.5183333333333,12.1166666666667,0.24,148,72.7211938456408,74.3202540456149
"864",864,864,"2013-05-28 15",148.645138,97.314,12.46,0.24,148,75.4338371202081,77.5623147717724
"865",865,865,"2013-05-28 16",148.684722,103.248,12.58,0.24,148,76.4040331095151,78.6954622100411
"866",866,866,"2013-05-28 17",148.72743,87.8516666666667,12.6666666666667,0.24,148,77.1119667588091,79.5138464710133
"867",867,867,"2013-05-28 18",148.770138,101.574,12.7,0.24,148,77.3858769889183,79.8286096483099
"868",868,868,"2013-05-28 19",148.809722,98.822,12.72,0.24,148,77.5506591455534,80.017467554688
"869",869,869,"2013-05-28 20",148.85243,90.0183333333333,12.6666666666667,0.24,148,77.1119667588091,79.5138464710133
"870",870,870,"2013-05-28 21",148.895138,107.75,12.54,0.24,148,76.0793465954574,78.3177463972849
"871",871,871,"2013-05-28 22",148.934722,106.418,12.42,0.24,148,75.1130046768338,77.1845989590161
"872",872,872,"2013-05-28 23",148.97743,90.2066666666667,12.3,0.24,148,74.1581399669338,76.0514515207474
"873",873,873,"2013-05-29 00",149.020138,102.182,12.18,0.24,149,73.2146259650982,74.9183040824787
"874",874,874,"2013-05-29 01",149.059722,94.782,12.16,0.24,149,73.058468361484,74.7294461761006
"875",875,875,"2013-05-29 02",149.10243,95.135,12.1,0.24,149,72.5918606904198,74.1628724569662
"876",876,876,"2013-05-29 03",149.145138,116,12,0.24,149,71.8203639703252,73.2185829250756
"877",877,877,"2013-05-29 04",149.184722,101.41,12,0.24,149,71.8203639703252,73.2185829250756
"878",878,878,"2013-05-29 05",149.22743,95.2366666666667,12,0.258333333333333,149,78.0113105804253,81.6132297862185
"879",879,879,"2013-05-29 06",149.270138,138.234,12,0.27,149,81.3273789849026,86.9552777887642
"880",880,880,"2013-05-29 07",149.309722,126.53,11.94,0.27,149,80.8073784217915,86.3887040696298
"881",881,881,"2013-05-29 08",149.35243,99.6866666666667,11.9333333333333,0.27,149,80.7497927500793,86.3257514341701
"882",882,882,"2013-05-29 09",149.395138,116.188,11.96,0.26,149,78.1803026847147,81.9986636881117
"883",883,883,"2013-05-29 10",149.434722,113.99,12,0.26,149,78.5153172174481,82.376379500868
"884",884,884,"2013-05-29 11",149.47743,102.275,12.1,0.26,149,79.3587313462803,83.3206690327586
"885",885,885,"2013-05-29 12",149.520138,105.926,12.22,0.26,149,80.3820014744598,84.4538164710273
"886",886,886,"2013-05-29 13",149.559722,110.1,12.3,0.26,149,81.0710161001897,85.2092480965398
"887",887,887,"2013-05-29 14",149.60243,113.451666666667,12.45,0.26,149,82.3778153032749,86.6256823943757
"888",888,888,"2013-05-29 15",149.645138,124.242,12.7,0.26,149,84.5996364268749,88.9864062241023
"889",889,889,"2013-05-29 16",149.684722,123.438,13,0.26,149,87.3397027728662,91.8192748197741
"890",890,890,"2013-05-29 17",149.726388,134.978,13.34,0.26,149,90.5452425037169,95.0298592282022
"891",891,891,"2013-05-29 18",149.770138,149.336,13.6,0.256,149,91.6165752596918,95.6534526959593
"892",892,892,"2013-05-29 19",149.809722,146.27,13.74,0.25,149,90.6398337566616,94.2281190678684
"893",893,893,"2013-05-29 20",149.85243,146.595,13.8,0.25,149,91.2157882580668,94.7946927870028
"894",894,894,"2013-05-29 21",149.8914925,114.55,14.475,0.2975,149,113.313143031412,122.918413994771
"895",895,895,"2013-05-29 22",149.934722,141.902,15.46,0.356,149,131.052794650274,159.006220868087
"896",896,896,"2013-05-29 23",149.97743,116.533333333333,15.1833333333333,0.34,149,127.391597862567,149.067449235888
"897",897,897,"2013-05-30 00",150.020138,135.328,14.94,0.328,150,123.542861122878,141.275000096146
"898",898,898,"2013-05-30 01",150.059722,117.796,14.82,0.32,150,121.227798808755,136.47873402756
"899",899,899,"2013-05-30 02",150.10243,131.316666666667,14.6666666666667,0.31,150,117.946301215607,130.451925124099
"900",900,900,"2013-05-30 03",150.145138,154.254,14.54,0.308,150,116.068843191697,128.340045392791
"901",901,901,"2013-05-30 04",150.184722,144.172,14.42,0.3,150,113.171272883487,123.543779324206
"902",902,902,"2013-05-30 05",150.22743,147.205,14.2666666666667,0.3,150,111.361249501413,122.09586870864
"903",903,903,"2013-05-30 06",150.270138,175.814,14.14,0.294,150,108.648321366892,118.152429662174
"904",904,904,"2013-05-30 07",150.309722,172.486,14.08,0.29,150,107.054021657941,115.754296627881
"905",905,905,"2013-05-30 08",150.35243,136.168333333333,14.0833333333333,0.29,150,107.091618955421,115.785772945611
"906",906,906,"2013-05-30 09",150.395138,156.106,14.24,0.29,150,108.872666403836,117.265159878906
"907",907,907,"2013-05-30 10",150.430555,150.6625,14.575,0.2825,150,110.771223920367,116.994356094818
"908",908,908,"2013-05-30 15",150.649305,232.79,16.925,0.27,150,136.449354295108,133.461537234377
"909",909,909,"2013-05-30 16",150.684722,164.5,17.08,0.27,150,138.650217401781,134.925186008807
"910",910,910,"2013-05-30 17",150.725695,180.7025,17.15,0.27,150,139.654975259921,135.586188681131
"911",911,911,"2013-05-30 18",150.770138,164.114,17.14,0.27,150,139.511023606059,135.491759727942
"912",912,912,"2013-05-30 19",150.809722,156.65,17.12,0.27,150,139.22353560819,135.302901821564
"913",913,913,"2013-05-30 20",150.85243,320.691666666667,17.0666666666667,0.266666666666667,150,136.932826185836,133.27298130859
"914",914,914,"2013-05-30 21",150.895138,155.952,16.92,0.26,150,131.663322794973,128.835424469886
"915",915,915,"2013-05-30 22",150.934722,165.164,16.72,0.26,150,128.969488856012,126.946845406105
"916",916,916,"2013-05-30 23",150.97743,274.698333333333,16.5,0.26,150,126.06572995317,124.869408435946
"917",917,917,"2013-05-31 00",151.020138,179.79,16.26,0.26,151,122.96765001665,122.603113559408
"918",918,918,"2013-05-31 01",151.059722,169.286,16.08,0.26,151,120.690886560211,120.903392402005
"919",919,919,"2013-05-31 02",151.10243,196.976666666667,15.8833333333333,0.26,151,118.248327483543,119.046289655953
"920",920,920,"2013-05-31 03",151.145138,165.736,15.7,0.26,151,116.012996540529,117.315092180821
"921",921,921,"2013-05-31 04",151.184722,145.934,15.58,0.26,151,114.57129847773,116.181944742552
"922",922,922,"2013-05-31 05",151.22743,189.705,15.4333333333333,0.26,151,112.831937498979,114.796986762445
"923",923,923,"2013-05-31 06",151.270138,154.566,15.34,0.26,151,111.737940523242,113.915649866014
"924",924,924,"2013-05-31 07",151.309722,134.932,15.3,0.26,151,111.27212302281,113.537934053258
"925",925,925,"2013-05-31 08",151.35243,297.025,15.3333333333333,0.26,151,111.660178056274,113.852697230555
"926",926,926,"2013-05-31 09",151.395138,188.788,15.52,0.26,151,113.856738045759,115.615371023418
"927",927,927,"2013-05-31 10",151.434722,165.136,15.82,0.26,151,117.471616047081,118.448239619089
"928",928,928,"2013-05-31 11",151.475695,179.605,16.25,0.25,151,117.875842635587,117.929786318323
"929",929,929,"2013-05-31 12",151.520138,178.668,16.78,0.25,151,124.527770227363,122.934520837343
"930",930,930,"2013-05-31 13",151.559722,159.012,17.34,0.25,151,131.935784309132,128.22254221593
"931",931,931,"2013-05-31 14",151.586805,208.385,17.7,0.25,151,136.913087844919,131.621984530737
"932",932,932,"2013-05-31 17",151.739583333333,352.483333333333,18.3,0.25,151,145.599744729904,137.28772172208
"933",933,933,"2013-05-31 18",151.770138,185.676,18.3,0.25,151,145.599744729904,137.28772172208
"934",934,934,"2013-05-31 19",151.809722,171.428,18.3,0.25,151,145.599744729904,137.28772172208
"935",935,935,"2013-05-31 20",151.85243,317.676666666667,18.1666666666667,0.25,151,143.626081904421,136.028669012893
"936",936,936,"2013-05-31 21",151.895138,163.046,17.96,0.25,151,140.6161708095,134.077137313652
"937",937,937,"2013-05-31 22",151.934722,154.93,17.84,0.25,151,138.895594450976,132.943989875384
"938",938,938,"2013-05-31 23",151.978472,232.722,17.68,0.25,151,136.632037684129,131.433126624359
"939",939,939,"2013-06-01 00",152.020138,183.862,17.54,0.25,152,134.679708138746,130.111121279712
"940",940,940,"2013-06-01 01",152.059722,172.22,17.38,0.25,152,132.480360263933,128.600258028687
"941",941,941,"2013-06-01 02",152.10243,263.543333333333,17.1833333333333,0.25,152,129.822910851029,126.743155282635
"942",942,942,"2013-06-01 03",152.145138,181.732,16.96,0.25,152,126.865482385008,124.634241994746
"943",943,943,"2013-06-01 04",152.184895,178.4575,16.775,0.25,152,124.463411355044,122.887306360749
