"","m","x","y"
"2552",0.26,17.8,0.00168375
"2553",0.26,17.8,0.00168375
"2554",0.26,17.8,0.00168375
"2555",0.26,17.8,0.00168375
"2556",0.26,17.8,0.00168375
"2557",0.26,17.8,0.00168375
"2558",0.26,17.8,0.00168375
"2559",0.26,17.8,0.00168375
"2560",0.26,17.8,0.00168375
"2561",0.26,17.8,0.00168375
"2562",0.26,17.8,0.00168375
"2563",0.26,17.8,0.00168375
"2564",0.26,17.8,0.00168375
"2565",0.26,17.8,0.00168375
"2566",0.26,17.8,0.00168375
"2567",0.26,17.8,0.00168375
"2568",0.26,17.8,0.00168375
"2569",0.23,17.5,0.00180041666666667
"2570",0.23,17.5,0.00180041666666667
"2571",0.23,17.5,0.00180041666666667
"2572",0.23,17.5,0.00180041666666667
"2573",0.23,17.5,0.00180041666666667
"2574",0.23,17.5,0.00180041666666667
"2575",0.23,17.5,0.00180041666666667
"2576",0.23,17.5,0.00180041666666667
"2577",0.23,17.5,0.00180041666666667
"2578",0.23,17.5,0.00180041666666667
"2579",0.23,17.5,0.00180041666666667
"2580",0.23,17.5,0.00180041666666667
"2581",0.23,17.5,0.00180041666666667
"2582",0.23,17.5,0.00180041666666667
"2583",0.23,17.5,0.00180041666666667
"2584",0.23,17.5,0.00180041666666667
"2585",0.23,17.5,0.00180041666666667
"2586",0.23,17.5,0.00180041666666667
"2587",0.23,17.5,0.00180041666666667
"2588",0.23,17.5,0.00180041666666667
"2589",0.23,17.5,0.00180041666666667
"2590",0.23,17.5,0.00180041666666667
"2591",0.23,17.5,0.00180041666666667
"2592",0.23,17.5,0.00180041666666667
"2593",0.22,16.6,0.00169958333333333
"2594",0.22,16.6,0.00169958333333333
"2595",0.22,16.6,0.00169958333333333
"2596",0.22,16.6,0.00169958333333333
"2597",0.22,16.6,0.00169958333333333
"2598",0.22,16.6,0.00169958333333333
"2599",0.22,16.6,0.00169958333333333
"2600",0.22,16.6,0.00169958333333333
"2601",0.22,16.6,0.00169958333333333
"2602",0.22,16.6,0.00169958333333333
"2603",0.22,16.6,0.00169958333333333
"2604",0.22,16.6,0.00169958333333333
"2605",0.22,16.6,0.00169958333333333
"2606",0.22,16.6,0.00169958333333333
"2607",0.22,16.6,0.00169958333333333
"2608",0.22,16.6,0.00169958333333333
"2609",0.22,16.6,0.00169958333333333
"2610",0.22,16.6,0.00169958333333333
"2611",0.22,16.6,0.00169958333333333
"2612",0.22,16.6,0.00169958333333333
"2613",0.22,16.6,0.00169958333333333
"2614",0.22,16.6,0.00169958333333333
"2615",0.22,16.6,0.00169958333333333
"2616",0.22,16.6,0.00169958333333333
"2617",0.21,15.6,0.00157291666666667
"2618",0.21,15.6,0.00157291666666667
"2619",0.21,15.6,0.00157291666666667
"2620",0.21,15.6,0.00157291666666667
"2621",0.21,15.6,0.00157291666666667
"2622",0.21,15.6,0.00157291666666667
"2623",0.21,15.6,0.00157291666666667
"2624",0.21,15.6,0.00157291666666667
"2625",0.21,15.6,0.00157291666666667
"2626",0.21,15.6,0.00157291666666667
"2627",0.21,15.6,0.00157291666666667
"2628",0.21,15.6,0.00157291666666667
"2629",0.21,15.6,0.00157291666666667
"2630",0.21,15.6,0.00157291666666667
"2631",0.21,15.6,0.00157291666666667
"2632",0.21,15.6,0.00157291666666667
"2633",0.21,15.6,0.00157291666666667
"2634",0.21,15.6,0.00157291666666667
"2635",0.21,15.6,0.00157291666666667
"2636",0.21,15.6,0.00157291666666667
"2637",0.21,15.6,0.00157291666666667
"2638",0.21,15.6,0.00157291666666667
"2639",0.21,15.6,0.00157291666666667
"2640",0.21,15.6,0.00157291666666667
"2641",0.2,15.3,0.00146916666666667
"2642",0.2,15.3,0.00146916666666667
"2643",0.2,15.3,0.00146916666666667
"2644",0.2,15.3,0.00146916666666667
"2645",0.2,15.3,0.00146916666666667
"2646",0.2,15.3,0.00146916666666667
"2647",0.2,15.3,0.00146916666666667
"2648",0.2,15.3,0.00146916666666667
"2649",0.2,15.3,0.00146916666666667
"2650",0.2,15.3,0.00146916666666667
"2651",0.2,15.3,0.00146916666666667
"2652",0.2,15.3,0.00146916666666667
"2653",0.2,15.3,0.00146916666666667
"2654",0.2,15.3,0.00146916666666667
"2655",0.2,15.3,0.00146916666666667
"2656",0.2,15.3,0.00146916666666667
"2657",0.2,15.3,0.00146916666666667
"2658",0.2,15.3,0.00146916666666667
"2659",0.2,15.3,0.00146916666666667
"2660",0.2,15.3,0.00146916666666667
"2661",0.2,15.3,0.00146916666666667
"2662",0.2,15.3,0.00146916666666667
"2663",0.2,15.3,0.00146916666666667
"2664",0.2,15.3,0.00146916666666667
"2665",0.19,16.3,0.00139958333333333
"2666",0.19,16.3,0.00139958333333333
"2667",0.19,16.3,0.00139958333333333
"2668",0.19,16.3,0.00139958333333333
"2669",0.19,16.3,0.00139958333333333
"2670",0.19,16.3,0.00139958333333333
"2671",0.19,16.3,0.00139958333333333
"2672",0.19,16.3,0.00139958333333333
"2673",0.19,16.3,0.00139958333333333
"2674",0.19,16.3,0.00139958333333333
"2675",0.19,16.3,0.00139958333333333
"2676",0.19,16.3,0.00139958333333333
"2677",0.19,16.3,0.00139958333333333
"2678",0.19,16.3,0.00139958333333333
"2679",0.19,16.3,0.00139958333333333
"2680",0.19,16.3,0.00139958333333333
"2681",0.19,16.3,0.00139958333333333
"2682",0.19,16.3,0.00139958333333333
"2683",0.19,16.3,0.00139958333333333
"2684",0.19,16.3,0.00139958333333333
"2685",0.19,16.3,0.00139958333333333
"2686",0.19,16.3,0.00139958333333333
"2687",0.19,16.3,0.00139958333333333
"2688",0.19,16.3,0.00139958333333333
"2689",0.18,17.6,0.00155083333333333
"2690",0.18,17.6,0.00155083333333333
"2691",0.18,17.6,0.00155083333333333
"2692",0.18,17.6,0.00155083333333333
"2693",0.18,17.6,0.00155083333333333
"2694",0.18,17.6,0.00155083333333333
"2695",0.18,17.6,0.00155083333333333
"2696",0.18,17.6,0.00155083333333333
"2697",0.18,17.6,0.00155083333333333
"2698",0.18,17.6,0.00155083333333333
"2699",0.18,17.6,0.00155083333333333
"2700",0.18,17.6,0.00155083333333333
"2701",0.18,17.6,0.00155083333333333
"2702",0.18,17.6,0.00155083333333333
"2703",0.18,17.6,0.00155083333333333
"2704",0.18,17.6,0.00155083333333333
"2705",0.18,17.6,0.00155083333333333
"2706",0.18,17.6,0.00155083333333333
"2707",0.18,17.6,0.00155083333333333
"2708",0.18,17.6,0.00155083333333333
"2709",0.18,17.6,0.00155083333333333
"2710",0.18,17.6,0.00155083333333333
"2711",0.18,17.6,0.00155083333333333
"2712",0.18,17.6,0.00155083333333333
"2713",0.28,19.3,0.00175791666666667
"2714",0.28,19.3,0.00175791666666667
"2715",0.28,19.3,0.00175791666666667
"2716",0.28,19.3,0.00175791666666667
"2717",0.28,19.3,0.00175791666666667
"2718",0.28,19.3,0.00175791666666667
"2719",0.28,19.3,0.00175791666666667
"2720",0.28,19.3,0.00175791666666667
"2721",0.28,19.3,0.00175791666666667
"2722",0.28,19.3,0.00175791666666667
"2723",0.28,19.3,0.00175791666666667
"2724",0.28,19.3,0.00175791666666667
"2725",0.28,19.3,0.00175791666666667
"2726",0.28,19.3,0.00175791666666667
"2727",0.28,19.3,0.00175791666666667
"2728",0.28,19.3,0.00175791666666667
"2729",0.28,19.3,0.00175791666666667
"2730",0.28,19.3,0.00175791666666667
"2731",0.28,19.3,0.00175791666666667
"2732",0.28,19.3,0.00175791666666667
"2733",0.28,19.3,0.00175791666666667
"2734",0.28,19.3,0.00175791666666667
"2735",0.28,19.3,0.00175791666666667
"2736",0.28,19.3,0.00175791666666667
"2737",0.26,19.1,0.001895
"2738",0.26,19.1,0.001895
"2739",0.26,19.1,0.001895
"2740",0.26,19.1,0.001895
"2741",0.26,19.1,0.001895
"2742",0.26,19.1,0.001895
"2743",0.26,19.1,0.001895
"2744",0.26,19.1,0.001895
"2745",0.26,19.1,0.001895
"2746",0.26,19.1,0.001895
"2747",0.26,19.1,0.001895
"2748",0.26,19.1,0.001895
"2749",0.26,19.1,0.001895
"2750",0.26,19.1,0.001895
"2751",0.26,19.1,0.001895
"2752",0.26,19.1,0.001895
"2753",0.26,19.1,0.001895
"2754",0.26,19.1,0.001895
"2755",0.26,19.1,0.001895
"2756",0.26,19.1,0.001895
"2757",0.26,19.1,0.001895
"2758",0.26,19.1,0.001895
"2759",0.26,19.1,0.001895
"2760",0.26,19.1,0.001895
"2761",0.23,17.1,0.00165
"2762",0.23,17.1,0.00165
"2763",0.23,17.1,0.00165
"2764",0.23,17.1,0.00165
"2765",0.23,17.1,0.00165
"2766",0.23,17.1,0.00165
"2767",0.23,17.1,0.00165
"2768",0.23,17.1,0.00165
"2769",0.23,17.1,0.00165
"2770",0.23,17.1,0.00165
"2771",0.23,17.1,0.00165
"2772",0.23,17.1,0.00165
"2773",0.23,17.1,0.00165
"2774",0.23,17.1,0.00165
"2775",0.23,17.1,0.00165
"2776",0.23,17.1,0.00165
"2777",0.23,17.1,0.00165
"2778",0.23,17.1,0.00165
"2779",0.23,17.1,0.00165
"2780",0.23,17.1,0.00165
"2781",0.23,17.1,0.00165
"2782",0.23,17.1,0.00165
"2783",0.23,17.1,0.00165
"2784",0.23,17.1,0.00165
"2785",0.22,17,0.00162666666666667
"2786",0.22,17,0.00162666666666667
"2787",0.22,17,0.00162666666666667
"2788",0.22,17,0.00162666666666667
"2789",0.22,17,0.00162666666666667
"2790",0.22,17,0.00162666666666667
"2791",0.22,17,0.00162666666666667
"2792",0.22,17,0.00162666666666667
"2793",0.22,17,0.00162666666666667
"2794",0.22,17,0.00162666666666667
"2795",0.22,17,0.00162666666666667
"2796",0.22,17,0.00162666666666667
"2797",0.22,17,0.00162666666666667
"2798",0.22,17,0.00162666666666667
"2799",0.22,17,0.00162666666666667
"2800",0.22,17,0.00162666666666667
"2801",0.22,17,0.00162666666666667
"2802",0.22,17,0.00162666666666667
"2803",0.22,17,0.00162666666666667
"2804",0.22,17,0.00162666666666667
"2805",0.22,17,0.00162666666666667
"2806",0.22,17,0.00162666666666667
"2807",0.22,17,0.00162666666666667
"2808",0.22,17,0.00162666666666667
"2809",0.23,17.4,0.00173833333333333
"2810",0.23,17.4,0.00173833333333333
"2811",0.23,17.4,0.00173833333333333
"2812",0.23,17.4,0.00173833333333333
"2813",0.23,17.4,0.00173833333333333
"2814",0.23,17.4,0.00173833333333333
"2815",0.23,17.4,0.00173833333333333
"2816",0.23,17.4,0.00173833333333333
"2817",0.23,17.4,0.00173833333333333
"2818",0.23,17.4,0.00173833333333333
"2819",0.23,17.4,0.00173833333333333
"2820",0.23,17.4,0.00173833333333333
"2821",0.23,17.4,0.00173833333333333
"2822",0.23,17.4,0.00173833333333333
"2823",0.23,17.4,0.00173833333333333
"2824",0.23,17.4,0.00173833333333333
"2825",0.23,17.4,0.00173833333333333
"2826",0.23,17.4,0.00173833333333333
"2827",0.23,17.4,0.00173833333333333
"2828",0.23,17.4,0.00173833333333333
"2829",0.23,17.4,0.00173833333333333
"2830",0.23,17.4,0.00173833333333333
"2831",0.23,17.4,0.00173833333333333
"2832",0.23,17.4,0.00173833333333333
"2833",0.23,16.6,0.00174875
"2834",0.23,16.6,0.00174875
"2835",0.23,16.6,0.00174875
"2836",0.23,16.6,0.00174875
"2837",0.23,16.6,0.00174875
"2838",0.23,16.6,0.00174875
"2839",0.23,16.6,0.00174875
"2840",0.23,16.6,0.00174875
"2841",0.23,16.6,0.00174875
"2842",0.23,16.6,0.00174875
"2843",0.23,16.6,0.00174875
"2844",0.23,16.6,0.00174875
"2845",0.23,16.6,0.00174875
"2846",0.23,16.6,0.00174875
"2847",0.23,16.6,0.00174875
"2848",0.23,16.6,0.00174875
"2849",0.23,16.6,0.00174875
"2850",0.23,16.6,0.00174875
"2851",0.23,16.6,0.00174875
"2852",0.23,16.6,0.00174875
"2853",0.23,16.6,0.00174875
"2854",0.23,16.6,0.00174875
"2855",0.23,16.6,0.00174875
"2856",0.23,16.6,0.00174875
"2857",0.21,15.5,0.00144666666666667
"2858",0.21,15.5,0.00144666666666667
"2859",0.21,15.5,0.00144666666666667
"2860",0.21,15.5,0.00144666666666667
"2861",0.21,15.5,0.00144666666666667
"2862",0.21,15.5,0.00144666666666667
"2863",0.21,15.5,0.00144666666666667
"2864",0.21,15.5,0.00144666666666667
"2865",0.21,15.5,0.00144666666666667
"2866",0.21,15.5,0.00144666666666667
"2867",0.21,15.5,0.00144666666666667
"2868",0.21,15.5,0.00144666666666667
"2869",0.21,15.5,0.00144666666666667
"2870",0.21,15.5,0.00144666666666667
"2871",0.21,15.5,0.00144666666666667
"2872",0.21,15.5,0.00144666666666667
"2873",0.21,15.5,0.00144666666666667
"2874",0.21,15.5,0.00144666666666667
"2875",0.21,15.5,0.00144666666666667
"2876",0.21,15.5,0.00144666666666667
"2877",0.21,15.5,0.00144666666666667
"2878",0.21,15.5,0.00144666666666667
"2879",0.21,15.5,0.00144666666666667
"2880",0.21,15.5,0.00144666666666667
"2881",0.2,15.7,0.00133833333333333
"2882",0.2,15.7,0.00133833333333333
"2883",0.2,15.7,0.00133833333333333
"2884",0.2,15.7,0.00133833333333333
"2885",0.2,15.7,0.00133833333333333
"2886",0.2,15.7,0.00133833333333333
"2887",0.2,15.7,0.00133833333333333
"2888",0.2,15.7,0.00133833333333333
"2889",0.2,15.7,0.00133833333333333
"2890",0.2,15.7,0.00133833333333333
"2891",0.2,15.7,0.00133833333333333
"2892",0.2,15.7,0.00133833333333333
"2893",0.2,15.7,0.00133833333333333
"2894",0.2,15.7,0.00133833333333333
"2895",0.2,15.7,0.00133833333333333
"2896",0.2,15.7,0.00133833333333333
"2897",0.2,15.7,0.00133833333333333
"2898",0.2,15.7,0.00133833333333333
"2899",0.2,15.7,0.00133833333333333
"2900",0.2,15.7,0.00133833333333333
"2901",0.2,15.7,0.00133833333333333
"2902",0.2,15.7,0.00133833333333333
"2903",0.2,15.7,0.00133833333333333
"2904",0.2,15.7,0.00133833333333333
"2905",0.19,16.2,0.00132958333333333
"2906",0.19,16.2,0.00132958333333333
"2907",0.19,16.2,0.00132958333333333
"2908",0.19,16.2,0.00132958333333333
"2909",0.19,16.2,0.00132958333333333
"2910",0.19,16.2,0.00132958333333333
"2911",0.19,16.2,0.00132958333333333
"2912",0.19,16.2,0.00132958333333333
"2913",0.19,16.2,0.00132958333333333
"2914",0.19,16.2,0.00132958333333333
"2915",0.19,16.2,0.00132958333333333
"2916",0.19,16.2,0.00132958333333333
"2917",0.19,16.2,0.00132958333333333
"2918",0.19,16.2,0.00132958333333333
"2919",0.19,16.2,0.00132958333333333
"2920",0.19,16.2,0.00132958333333333
"2921",0.19,16.2,0.00132958333333333
"2922",0.19,16.2,0.00132958333333333
"2923",0.19,16.2,0.00132958333333333
"2924",0.19,16.2,0.00132958333333333
"2925",0.19,16.2,0.00132958333333333
"2926",0.19,16.2,0.00132958333333333
"2927",0.19,16.2,0.00132958333333333
"2928",0.19,16.2,0.00132958333333333
"2929",0.18,16.6,0.00138291666666667
"2930",0.18,16.6,0.00138291666666667
"2931",0.18,16.6,0.00138291666666667
"2932",0.18,16.6,0.00138291666666667
"2933",0.18,16.6,0.00138291666666667
"2934",0.18,16.6,0.00138291666666667
"2935",0.18,16.6,0.00138291666666667
"2936",0.18,16.6,0.00138291666666667
"2937",0.18,16.6,0.00138291666666667
"2938",0.18,16.6,0.00138291666666667
"2939",0.18,16.6,0.00138291666666667
"2940",0.18,16.6,0.00138291666666667
"2941",0.18,16.6,0.00138291666666667
"2942",0.18,16.6,0.00138291666666667
"2943",0.18,16.6,0.00138291666666667
"2944",0.18,16.6,0.00138291666666667
"2945",0.18,16.6,0.00138291666666667
"2946",0.18,16.6,0.00138291666666667
"2947",0.18,16.6,0.00138291666666667
"2948",0.18,16.6,0.00138291666666667
"2949",0.18,16.6,0.00138291666666667
"2950",0.18,16.6,0.00138291666666667
"2951",0.18,16.6,0.00138291666666667
"2952",0.18,16.6,0.00138291666666667
"2953",0.17,16.9,0.00131083333333333
"2954",0.17,16.9,0.00131083333333333
"2955",0.17,16.9,0.00131083333333333
"2956",0.17,16.9,0.00131083333333333
"2957",0.17,16.9,0.00131083333333333
"2958",0.17,16.9,0.00131083333333333
"2959",0.17,16.9,0.00131083333333333
"2960",0.17,16.9,0.00131083333333333
"2961",0.17,16.9,0.00131083333333333
"2962",0.17,16.9,0.00131083333333333
"2963",0.17,16.9,0.00131083333333333
"2964",0.17,16.9,0.00131083333333333
"2965",0.17,16.9,0.00131083333333333
"2966",0.17,16.9,0.00131083333333333
"2967",0.17,16.9,0.00131083333333333
"2968",0.17,16.9,0.00131083333333333
"2969",0.17,16.9,0.00131083333333333
"2970",0.17,16.9,0.00131083333333333
"2971",0.17,16.9,0.00131083333333333
"2972",0.17,16.9,0.00131083333333333
"2973",0.17,16.9,0.00131083333333333
"2974",0.17,16.9,0.00131083333333333
"2975",0.17,16.9,0.00131083333333333
"2976",0.17,16.9,0.00131083333333333
"2977",0.16,17.5,0.0012375
"2978",0.16,17.5,0.0012375
"2979",0.16,17.5,0.0012375
"2980",0.16,17.5,0.0012375
"2981",0.16,17.5,0.0012375
"2982",0.16,17.5,0.0012375
"2983",0.16,17.5,0.0012375
"2984",0.16,17.5,0.0012375
"2985",0.16,17.5,0.0012375
"2986",0.16,17.5,0.0012375
"2987",0.16,17.5,0.0012375
"2988",0.16,17.5,0.0012375
"2989",0.16,17.5,0.0012375
"2990",0.16,17.5,0.0012375
"2991",0.16,17.5,0.0012375
"2992",0.16,17.5,0.0012375
"2993",0.16,17.5,0.0012375
"2994",0.16,17.5,0.0012375
"2995",0.16,17.5,0.0012375
"2996",0.16,17.5,0.0012375
"2997",0.16,17.5,0.0012375
"2998",0.16,17.5,0.0012375
"2999",0.16,17.5,0.0012375
"3000",0.16,17.5,0.0012375
"3001",0.16,18,0.00113458333333333
"3002",0.16,18,0.00113458333333333
"3003",0.16,18,0.00113458333333333
"3004",0.16,18,0.00113458333333333
"3005",0.16,18,0.00113458333333333
"3006",0.16,18,0.00113458333333333
"3007",0.16,18,0.00113458333333333
"3008",0.16,18,0.00113458333333333
"3009",0.16,18,0.00113458333333333
"3010",0.16,18,0.00113458333333333
"3011",0.16,18,0.00113458333333333
"3012",0.16,18,0.00113458333333333
"3013",0.16,18,0.00113458333333333
"3014",0.16,18,0.00113458333333333
"3015",0.16,18,0.00113458333333333
"3016",0.16,18,0.00113458333333333
"3017",0.16,18,0.00113458333333333
"3018",0.16,18,0.00113458333333333
"3019",0.16,18,0.00113458333333333
"3020",0.16,18,0.00113458333333333
"3021",0.16,18,0.00113458333333333
"3022",0.16,18,0.00113458333333333
"3023",0.16,18,0.00113458333333333
"3024",0.16,18,0.00113458333333333
"3025",0.15,18.5,0.000955416666666667
"3026",0.15,18.5,0.000955416666666667
"3027",0.15,18.5,0.000955416666666667
"3028",0.15,18.5,0.000955416666666667
"3029",0.15,18.5,0.000955416666666667
"3030",0.15,18.5,0.000955416666666667
"3031",0.15,18.5,0.000955416666666667
"3032",0.15,18.5,0.000955416666666667
"3033",0.15,18.5,0.000955416666666667
"3034",0.15,18.5,0.000955416666666667
"3035",0.15,18.5,0.000955416666666667
"3036",0.15,18.5,0.000955416666666667
"3037",0.15,18.5,0.000955416666666667
"3038",0.15,18.5,0.000955416666666667
"3039",0.15,18.5,0.000955416666666667
"3040",0.15,18.5,0.000955416666666667
"3041",0.15,18.5,0.000955416666666667
"3042",0.15,18.5,0.000955416666666667
"3043",0.15,18.5,0.000955416666666667
"3044",0.15,18.5,0.000955416666666667
"3045",0.15,18.5,0.000955416666666667
"3046",0.15,18.5,0.000955416666666667
"3047",0.15,18.5,0.000955416666666667
"3048",0.15,18.5,0.000955416666666667
"3049",0.14,18.5,0.00074
"3050",0.14,18.5,0.00074
"3051",0.14,18.5,0.00074
"3052",0.14,18.5,0.00074
"3053",0.14,18.5,0.00074
"3054",0.14,18.5,0.00074
"3055",0.14,18.5,0.00074
"3056",0.14,18.5,0.00074
"3057",0.14,18.5,0.00074
"3058",0.14,18.5,0.00074
"3059",0.14,18.5,0.00074
"3060",0.14,18.5,0.00074
"3061",0.14,18.5,0.00074
"3062",0.14,18.5,0.00074
"3063",0.14,18.5,0.00074
"3064",0.14,18.5,0.00074
"3065",0.14,18.5,0.00074
"3066",0.14,18.5,0.00074
"3067",0.14,18.5,0.00074
"3068",0.14,18.5,0.00074
"3069",0.14,18.5,0.00074
"3070",0.14,18.5,0.00074
"3071",0.14,18.5,0.00074
"3072",0.14,18.5,0.00074
"3073",0.13,17,0.000810833333333333
"3074",0.13,17,0.000810833333333333
"3075",0.13,17,0.000810833333333333
"3076",0.13,17,0.000810833333333333
"3077",0.13,17,0.000810833333333333
"3078",0.13,17,0.000810833333333333
"3079",0.13,17,0.000810833333333333
"3080",0.13,17,0.000810833333333333
"3081",0.13,17,0.000810833333333333
"3082",0.13,17,0.000810833333333333
"3083",0.13,17,0.000810833333333333
"3084",0.13,17,0.000810833333333333
"3085",0.13,17,0.000810833333333333
"3086",0.13,17,0.000810833333333333
"3087",0.13,17,0.000810833333333333
"3088",0.13,17,0.000810833333333333
"3089",0.13,17,0.000810833333333333
"3090",0.13,17,0.000810833333333333
"3091",0.13,17,0.000810833333333333
"3092",0.13,17,0.000810833333333333
"3093",0.13,17,0.000810833333333333
"3094",0.13,17,0.000810833333333333
"3095",0.13,17,0.000810833333333333
"3096",0.13,17,0.000810833333333333
"3097",0.12,16.5,0.000917916666666667
"3098",0.12,16.5,0.000917916666666667
"3099",0.12,16.5,0.000917916666666667
"3100",0.12,16.5,0.000917916666666667
"3101",0.12,16.5,0.000917916666666667
"3102",0.12,16.5,0.000917916666666667
"3103",0.12,16.5,0.000917916666666667
"3104",0.12,16.5,0.000917916666666667
"3105",0.12,16.5,0.000917916666666667
"3106",0.12,16.5,0.000917916666666667
"3107",0.12,16.5,0.000917916666666667
"3108",0.12,16.5,0.000917916666666667
"3109",0.12,16.5,0.000917916666666667
"3110",0.12,16.5,0.000917916666666667
"3111",0.12,16.5,0.000917916666666667
"3112",0.12,16.5,0.000917916666666667
"3113",0.12,16.5,0.000917916666666667
"3114",0.12,16.5,0.000917916666666667
"3115",0.12,16.5,0.000917916666666667
"3116",0.12,16.5,0.000917916666666667
"3117",0.12,16.5,0.000917916666666667
"3118",0.12,16.5,0.000917916666666667
"3119",0.12,16.5,0.000917916666666667
"3120",0.12,16.5,0.000917916666666667
"3121",0.12,17.2,0.000789166666666667
"3122",0.12,17.2,0.000789166666666667
"3123",0.12,17.2,0.000789166666666667
"3124",0.12,17.2,0.000789166666666667
"3125",0.12,17.2,0.000789166666666667
"3126",0.12,17.2,0.000789166666666667
"3127",0.12,17.2,0.000789166666666667
"3128",0.12,17.2,0.000789166666666667
"3129",0.12,17.2,0.000789166666666667
"3130",0.12,17.2,0.000789166666666667
"3131",0.12,17.2,0.000789166666666667
"3132",0.12,17.2,0.000789166666666667
"3133",0.12,17.2,0.000789166666666667
"3134",0.12,17.2,0.000789166666666667
"3135",0.12,17.2,0.000789166666666667
"3136",0.12,17.2,0.000789166666666667
"3137",0.12,17.2,0.000789166666666667
"3138",0.12,17.2,0.000789166666666667
"3139",0.12,17.2,0.000789166666666667
"3140",0.12,17.2,0.000789166666666667
"3141",0.12,17.2,0.000789166666666667
"3142",0.12,17.2,0.000789166666666667
"3143",0.12,17.2,0.000789166666666667
"3144",0.12,17.2,0.000789166666666667
"3145",0.15,18.9,0.00106083333333333
"3146",0.15,18.9,0.00106083333333333
"3147",0.15,18.9,0.00106083333333333
"3148",0.15,18.9,0.00106083333333333
"3149",0.15,18.9,0.00106083333333333
"3150",0.15,18.9,0.00106083333333333
"3151",0.15,18.9,0.00106083333333333
"3152",0.15,18.9,0.00106083333333333
"3153",0.15,18.9,0.00106083333333333
"3154",0.15,18.9,0.00106083333333333
"3155",0.15,18.9,0.00106083333333333
"3156",0.15,18.9,0.00106083333333333
"3157",0.15,18.9,0.00106083333333333
"3158",0.15,18.9,0.00106083333333333
"3159",0.15,18.9,0.00106083333333333
"3160",0.15,18.9,0.00106083333333333
"3161",0.15,18.9,0.00106083333333333
"3162",0.15,18.9,0.00106083333333333
"3163",0.15,18.9,0.00106083333333333
"3164",0.15,18.9,0.00106083333333333
"3165",0.15,18.9,0.00106083333333333
"3166",0.15,18.9,0.00106083333333333
"3167",0.15,18.9,0.00106083333333333
"3168",0.15,18.9,0.00106083333333333
"3169",0.17,19.2,0.00165083333333333
"3170",0.17,19.2,0.00165083333333333
"3171",0.17,19.2,0.00165083333333333
"3172",0.17,19.2,0.00165083333333333
"3173",0.17,19.2,0.00165083333333333
"3174",0.17,19.2,0.00165083333333333
"3175",0.17,19.2,0.00165083333333333
"3176",0.17,19.2,0.00165083333333333
"3177",0.17,19.2,0.00165083333333333
"3178",0.17,19.2,0.00165083333333333
"3179",0.17,19.2,0.00165083333333333
"3180",0.17,19.2,0.00165083333333333
"3181",0.17,19.2,0.00165083333333333
"3182",0.17,19.2,0.00165083333333333
"3183",0.17,19.2,0.00165083333333333
"3184",0.17,19.2,0.00165083333333333
"3185",0.17,19.2,0.00165083333333333
"3186",0.17,19.2,0.00165083333333333
"3187",0.17,19.2,0.00165083333333333
"3188",0.17,19.2,0.00165083333333333
"3189",0.17,19.2,0.00165083333333333
"3190",0.17,19.2,0.00165083333333333
"3191",0.17,19.2,0.00165083333333333
"3192",0.17,19.2,0.00165083333333333
"3193",0.22,17.8,0.00159125
"3194",0.22,17.8,0.00159125
"3195",0.22,17.8,0.00159125
"3196",0.22,17.8,0.00159125
"3197",0.22,17.8,0.00159125
"3198",0.22,17.8,0.00159125
"3199",0.22,17.8,0.00159125
"3200",0.22,17.8,0.00159125
"3201",0.22,17.8,0.00159125
"3202",0.22,17.8,0.00159125
"3203",0.22,17.8,0.00159125
"3204",0.22,17.8,0.00159125
"3205",0.22,17.8,0.00159125
"3206",0.22,17.8,0.00159125
"3207",0.22,17.8,0.00159125
"3208",0.22,17.8,0.00159125
"3209",0.22,17.8,0.00159125
"3210",0.22,17.8,0.00159125
"3211",0.22,17.8,0.00159125
"3212",0.22,17.8,0.00159125
"3213",0.22,17.8,0.00159125
"3214",0.22,17.8,0.00159125
"3215",0.22,17.8,0.00159125
"3216",0.22,17.8,0.00159125
"3217",0.2,17.6,0.00159875
"3218",0.2,17.6,0.00159875
"3219",0.2,17.6,0.00159875
"3220",0.2,17.6,0.00159875
"3221",0.2,17.6,0.00159875
"3222",0.2,17.6,0.00159875
"3223",0.2,17.6,0.00159875
"3224",0.2,17.6,0.00159875
"3225",0.2,17.6,0.00159875
"3226",0.2,17.6,0.00159875
"3227",0.2,17.6,0.00159875
"3228",0.2,17.6,0.00159875
"3229",0.2,17.6,0.00159875
"3230",0.2,17.6,0.00159875
"3231",0.2,17.6,0.00159875
"3232",0.2,17.6,0.00159875
"3233",0.2,17.6,0.00159875
"3234",0.2,17.6,0.00159875
"3235",0.2,17.6,0.00159875
"3236",0.2,17.6,0.00159875
"3237",0.2,17.6,0.00159875
"3238",0.2,17.6,0.00159875
"3239",0.2,17.6,0.00159875
"3240",0.2,17.6,0.00159875
"3241",0.2,18.9,0.00135583333333333
"3242",0.2,18.9,0.00135583333333333
"3243",0.2,18.9,0.00135583333333333
"3244",0.2,18.9,0.00135583333333333
"3245",0.2,18.9,0.00135583333333333
"3246",0.2,18.9,0.00135583333333333
"3247",0.2,18.9,0.00135583333333333
"3248",0.2,18.9,0.00135583333333333
"3249",0.2,18.9,0.00135583333333333
"3250",0.2,18.9,0.00135583333333333
"3251",0.2,18.9,0.00135583333333333
"3252",0.2,18.9,0.00135583333333333
"3253",0.2,18.9,0.00135583333333333
